#{"t_start": 1782743077.4261134, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-35.081831,100,1.961164,-100.0,-1.4304076433181763,0
-6.813918,90,2.086154,-100.0,-1.8439478874206543,0
-20.410452,64,2.180551,-100.0,-2.0594561100006104,0
-24.051645,96,2.31825,-100.0,-1.2489875555038452,0
-29.788068,62,2.408783,-100.0,-1.0053675174713135,0
-56.87456,90,2.514856,-100.0,-0.8801310062408447,0
-11.263999,61,2.585605,-100.0,-1.9725877046585083,0
-9.407803,61,2.668092,-100.0,-2.010798692703247,0
-19.011048,114,2.863299,-100.0,-1.7973718643188477,0
-34.519252,60,2.944027,-100.0,-2.8170270919799805,0
-7.084928,67,3.029517,-100.0,-1.7709121704101562,0
-17.373597,76,3.140087,-100.0,-1.6438167095184326,0
-25.840593,89,4.32194,-100.0,-0.6006826758384705,0
-56.771668,85,4.430689,-100.0,-1.7197219133377075,0
-7.159755,108,4.562323,-100.0,1.38629949092865,0
-14.663691,101,4.700693,-100.0,-1.414574146270752,0
-26.704031,109,4.841014,-100.0,-0.3857365846633911,0
-42.336896,109,4.989366,-100.0,-1.2218008041381836,0
-25.852867,113,5.132566,-100.0,-1.2275317907333374,0
-26.229397,120,5.303395,-100.0,-0.6828256249427795,0
-57.920903,89,5.417639,-100.0,-1.0314162969589233,0
-5.279015,91,5.556716,-100.0,1.8223655223846436,0
-49.028757,102,6.655163,-100.0,-1.4836745262145996,0
-63.381702,105,6.772363,-100.0,-1.53594970703125,0
-25.490082,72,6.854461,-100.0,-2.106800079345703,0
-16.536845,65,6.928755,-100.0,-2.0753533840179443,0
-49.494105,91,7.036292,-100.0,-2.4502193927764893,0
-17.997637,72,7.116281,-100.0,-1.9356439113616943,0
-10.51675,61,7.18067,-100.0,-1.7036361694335938,0
-41.511916,103,7.319888,-100.0,-1.7535489797592163,0
-28.046951,95,7.426916,-100.0,-1.656846284866333,0
-23.508762,83,7.547266,-100.0,-1.3754125833511353,0
-65.496993,132,7.777079,-100.0,-0.8092334270477295,0
-12.320804,72,7.883182,-100.0,-1.882326364517212,0
-22.431056,110,9.162319,-100.0,-0.8613678216934204,0
-12.514002,96,9.295092,-100.0,1.8972560167312622,0
-31.102677,92,9.411443,-100.0,-2.285571336746216,0
-21.436264,77,9.492027,-100.0,-1.9380338191986084,0
-42.171485,95,9.600382,-100.0,-1.7973929643630981,0
-13.117412,80,9.684957,-100.0,1.9154576063156128,0
-9.155769,70,9.764453,-100.0,-1.8254872560501099,0
-53.334563,111,9.89802,-100.0,-0.8033220171928406,0
-45.973258,117,10.036081,-100.0,1.4319525957107544,0
-8.374827,59,10.105939,-100.0,-1.8413667678833008,0
-6.49871,95,10.210389,-100.0,1.8511693477630615,0
-9.264575,70,10.322384,-100.0,-1.7819219827651978,0
-62.100741,94,11.571748,-100.0,-1.110288381576538,0
-4.003834,65,11.658448,-100.0,1.8611212968826294,0
-31.156085,90,11.814582,-100.0,-1.7459495067596436,0
-16.608647,68,11.983425,-100.0,-1.785611629486084,0
-73.258562,103,12.107126,-100.0,-1.8006948232650757,0
-58.940621,112,12.230088,-100.0,-1.5189539194107056,0
-16.313,116,12.381148,-100.0,-1.9862556457519531,0
-15.194865,71,12.482387,-100.0,-1.9161880016326904,0
-30.753788,100,12.610506,-100.0,-1.3614274263381958,0
-18.820212,62,12.689472,-100.0,-1.4696693420410156,0
-11.150558,104,12.812887,-100.0,1.5559728145599365,0
-26.490815,105,13.961268,-100.0,-0.9592837691307068,0
-37.810976,103,14.088052,-100.0,-2.14758563041687,0
-27.893378,87,14.187171,-100.0,-1.7831916809082031,0
-20.452072,74,14.279745,-100.0,-1.935962200164795,0
-20.68311,95,14.400789,-100.0,-0.3274605870246887,0
-8.984019,103,14.575611,-100.0,1.847694993019104,0
-16.266991,67,14.718361,-100.0,-2.036029815673828,0
-26.835576,75,14.908493,-100.0,-2.826512575149536,0
-13.109447,66,15.065599,-100.0,-0.9301533102989197,0
-14.059412,64,15.193954,-100.0,-2.3008153438568115,0
-17.783047,74,15.335783,-100.0,-1.7079602479934692,0
-17.585054,82,15.490189,-100.0,-1.978589653968811,0
-19.329269,64,15.61623,-100.0,-1.6894880533218384,0
-11.31923,85,17.025808,-100.0,-2.230130910873413,0
-18.625071,62,17.123114,-100.0,-1.3104968070983887,0
-29.979981,109,17.288141,-100.0,-2.3490357398986816,0
-8.147545,62,17.384159,-100.0,-2.2375733852386475,0
-21.161974,96,17.534334,-100.0,-0.6745275259017944,0
-41.593383,102,17.715343,-100.0,-1.0433883666992188,0
-14.243841,77,17.866325,-100.0,-1.9003410339355469,0
-44.626252,91,18.023251,-100.0,-2.5384020805358887,0
-12.919255,75,18.200223,-100.0,-1.8319895267486572,0
-23.391162,85,18.365956,-100.0,-0.3392360508441925,0
-10.431633,69,18.499888,-100.0,-2.0254201889038086,0
-15.943198,90,18.822628,-100.0,-1.8852825164794922,0
-22.056964,58,20.945478,-100.0,-2.0181610584259033,0
-24.04591,85,21.109137,-100.0,-0.6529818177223206,0
-56.66482,135,21.417339,-100.0,1.4417023658752441,0
-2.106174,63,21.545815,-100.0,1.8515900373458862,0
-25.920075,99,21.821874,-100.0,-2.1795389652252197,0
-12.148233,82,21.993523,-100.0,-0.48926883935928345,0
-21.665917,72,22.161611,-100.0,1.3937326669692993,0
