#{"t_start": 1782743077.4197843, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-50.57371,112,1.983699,-100.0,-2.262688159942627,0
-17.107176,115,2.143898,-100.0,-1.6768447160720825,0
-41.034438,114,2.314666,-100.0,-0.3652917444705963,0
-8.524253,109,2.460776,-100.0,1.96298086643219,0
-51.008244,115,2.597942,-100.0,-1.8916046619415283,0
-24.788631,86,2.717389,-100.0,-0.7653166651725769,0
-17.688131,128,2.929177,-100.0,-1.7070543766021729,0
-8.445853,92,3.046676,-100.0,-0.3710641860961914,0
-23.623795,69,3.141162,-100.0,-0.6829575300216675,0
-10.163818,58,3.240005,-100.0,-1.9973076581954956,0
-18.581201,81,4.391557,-100.0,-1.8132987022399902,0
-49.81256,102,4.517828,-100.0,-2.9332168102264404,0
-59.222444,106,4.659891,-100.0,-1.2569372653961182,0
-9.614742,98,4.787369,-100.0,-1.8815100193023682,0
-31.29322,115,4.939089,-100.0,-0.17020343244075775,0
-42.23797,92,5.063735,-100.0,-2.7319834232330322,0
-31.062851,88,5.184489,-100.0,-1.420130729675293,0
-29.989193,91,5.303819,-100.0,-1.0421878099441528,0
-18.254598,107,5.449609,-100.0,-1.800967812538147,0
-67.978763,114,5.61336,-100.0,-2.2911441326141357,0
-15.354488,66,6.662488,-100.0,-1.760507345199585,0
-5.319926,61,6.725671,-100.0,-2.1461973190307617,0
-10.276313,68,6.807624,-100.0,-0.95790034532547,0
-7.57662,78,6.892122,-100.0,1.8752367496490479,0
-11.155082,83,6.998224,-100.0,-1.8367338180541992,0
-21.305685,82,7.082999,-100.0,-1.8605705499649048,0
-29.116792,128,7.227814,-100.0,-1.4086190462112427,0
-19.705768,89,7.351434,-100.0,-1.9307457208633423,0
-16.755473,70,7.428262,-100.0,-1.6209914684295654,0
-9.142061,56,7.513617,-100.0,-1.9229872226715088,0
-22.981245,99,7.654665,-100.0,-1.5823614597320557,0
-27.406845,94,7.826787,-100.0,-1.643069863319397,0
-20.738615,83,7.987407,-100.0,-1.9119267463684082,0
-14.092967,107,9.217382,-100.0,-1.4202114343643188,0
-9.028473,59,9.303515,-100.0,1.8259330987930298,0
-8.142356,58,9.380008,-100.0,-1.9302408695220947,0
-25.309768,105,9.491379,-100.0,-2.1105425357818604,0
-8.376329,61,9.562002,-100.0,-1.4016833305358887,0
-6.595084,62,9.632182,-100.0,1.817731499671936,0
-10.869887,66,9.700455,-100.0,-1.952347755432129,0
-43.256801,102,9.819906,-100.0,-1.7496750354766846,0
-27.137448,90,9.925116,-100.0,-2.2988436222076416,0
-20.544694,97,10.041413,-100.0,-2.01139235496521,0
-12.295555,52,10.104243,-100.0,-2.0441501140594482,0
-34.51865,86,10.199194,-100.0,-1.9356708526611328,0
-8.966006,64,10.283046,-100.0,-1.6980209350585938,0
-18.212693,98,11.550706,-100.0,-2.0564513206481934,0
-9.961602,61,11.635809,-100.0,-2.2319107055664062,0
-20.841434,85,11.782574,-100.0,-1.6879751682281494,0
-25.994578,105,11.998898,-100.0,-1.0136909484863281,0
-21.458742,103,12.126022,-100.0,-0.30058926343917847,0
-7.371183,60,12.188473,-100.0,-2.0635557174682617,0
-8.025989,86,12.290328,-100.0,1.819286823272705,0
-60.724031,118,12.451985,-100.0,-2.123204231262207,0
-17.385399,102,12.590577,-100.0,-1.7648895978927612,0
-105.851853,127,12.755213,-100.0,-2.6909501552581787,0
-20.782508,98,12.860139,-100.0,-1.9633327722549438,0
-10.326406,71,13.972985,-100.0,-1.8920049667358398,0
-56.577904,95,14.087359,-100.0,-1.0470718145370483,0
-10.993176,92,14.190982,-100.0,1.7540578842163086,0
-13.161903,61,14.268742,-100.0,-1.9311944246292114,0
-19.551779,83,14.366051,-100.0,1.7119176387786865,0
-30.237664,101,14.542315,-100.0,-2.1349833011627197,0
-28.622053,115,14.753699,-100.0,-0.6722947359085083,0
-23.484911,99,15.011871,-100.0,-1.6778285503387451,0
-31.116459,95,15.221029,-100.0,-0.8982837200164795,0
-18.248969,92,15.39765,-100.0,-2.3841476440429688,0
-6.123067,88,15.561532,-100.0,1.5262463092803955,0
-23.230222,68,16.960794,-100.0,-0.3377780020236969,0
-26.066168,96,17.107128,-100.0,-1.7252800464630127,0
-12.461185,70,17.21818,-100.0,-2.0612056255340576,0
-19.171363,74,17.327503,-100.0,-2.1265885829925537,0
-12.508424,79,17.446992,-100.0,-1.8010565042495728,0
-17.334554,66,17.553885,-100.0,-1.9643776416778564,0
-11.286259,84,17.696021,-100.0,-2.014328718185425,0
-3.433271,63,17.826145,-100.0,1.876922369003296,0
-14.024067,59,17.934437,-100.0,-2.169750213623047,0
-47.950689,114,18.152657,-100.0,-0.8552901744842529,0
-38.630302,87,18.350657,-100.0,-2.5590782165527344,0
-13.923022,77,18.48397,-100.0,-0.280891478061676,0
-22.578184,98,18.859542,-100.0,-2.2751829624176025,0
-20.281039,87,21.004233,-100.0,-1.4186877012252808,0
-18.386905,64,21.133181,-100.0,-1.768744945526123,0
-2.632465,68,21.303851,-100.0,1.7344043254852295,0
-12.862712,92,21.491784,-100.0,-1.908186435699463,0
-10.575127,69,21.674757,-100.0,-1.9861643314361572,0
-23.018051,88,21.883516,-100.0,-0.6867038607597351,0
-12.474776,98,22.105978,-100.0,0.21773596107959747,0
-26.116937,90,22.318546,-100.0,-1.8486284017562866,0
-7.071453,103,22.54856,-100.0,1.844362497329712,0
-9.598467,57,22.703397,-100.0,-1.921410322189331,0
-14.733024,71,22.850594,-100.0,-1.8772737979888916,0
