#{"t_start": 1782920167.4415772, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
4.971844,92,1.527417,-100.0,-0.18346695601940155,0
-1.005459,116,1.656116,-100.0,-0.2496846616268158,0
-2.308094,120,1.786966,-100.0,-0.31715333461761475,0
3.45709,80,1.870744,-100.0,-0.2055629938840866,0
6.206695,75,1.955452,-100.0,-0.1954704374074936,0
8.238803,75,2.032276,-100.0,1.9358657598495483,0
1.430657,69,2.104026,-100.0,-0.2115260511636734,0
-2.919818,100,2.20814,-100.0,-0.3801538348197937,0
1.989707,106,2.329969,-100.0,-0.1016196459531784,0
-2.627507,105,2.458632,-100.0,-0.37917929887771606,0
-5.214452,106,3.318353,-100.0,-0.0982934832572937,0
2.834164,100,3.426046,-100.0,-0.2171560525894165,0
6.511143,93,3.521724,-100.0,-0.29646995663642883,0
5.271898,92,3.61505,-100.0,-0.140977680683136,0
-3.697814,116,3.727256,-100.0,-0.08348296582698822,0
4.436615,82,3.812167,-100.0,-0.17266181111335754,0
1.170914,73,3.883264,-100.0,-0.23586076498031616,0
3.06051,61,3.938591,-100.0,-0.20868834853172302,0
7.724056,60,3.998201,-100.0,-0.1685904711484909,0
-1.804042,83,4.079648,-100.0,-0.26606252789497375,0
-4.670912,91,4.166861,-100.0,-0.18278686702251434,0
5.472455,72,4.23881,-100.0,-0.0711805447936058,0
4.402389,83,5.085526,-100.0,-0.2283266931772232,0
6.604772,86,5.175931,-100.0,-0.2247696816921234,0
5.803645,81,5.260891,-100.0,-0.12722451984882355,0
7.283836,81,5.34557,-100.0,-0.1897055208683014,0
-4.990235,109,5.460779,-100.0,-0.2798987627029419,0
0.506671,76,5.560852,-100.0,-0.22600366175174713,0
-3.182735,92,5.723104,-100.0,-0.22999244928359985,0
2.832381,82,5.824487,-100.0,-0.2475890815258026,0
7.691539,79,5.919142,-100.0,-0.46312668919563293,0
0.841395,74,5.990865,-100.0,-0.23156514763832092,0
8.088731,67,6.057262,-100.0,-0.29829227924346924,0
5.945035,67,6.124264,-100.0,-0.086164690554142,0
2.933557,85,6.212222,-100.0,-0.20205974578857422,0
0.62326,111,7.096229,-100.0,-0.31039586663246155,0
7.0043,76,7.176537,-100.0,-0.2504165470600128,0
7.10842,69,7.243753,-100.0,-0.1310824751853943,0
4.815344,81,7.327835,-100.0,-0.14545020461082458,0
-4.62658,113,7.453671,-100.0,-0.35961419343948364,0
6.859398,96,7.555312,-100.0,0.07971933484077454,0
-3.40771,109,7.664572,-100.0,-0.3551870286464691,0
3.002278,110,7.776784,-100.0,-0.25089964270591736,0
-0.475404,91,7.87414,-100.0,-0.17099259793758392,0
5.249479,61,7.93581,-100.0,-0.20726969838142395,0
4.089979,75,8.013896,-100.0,-0.14575468003749847,0
2.226893,66,8.081084,-100.0,-0.2545301914215088,0
4.711325,78,9.051817,-100.0,-0.06669274717569351,0
4.534119,70,9.143333,-100.0,-0.2182409167289734,0
2.228459,83,9.251875,-100.0,-0.14018581807613373,0
-1.872692,99,9.402564,-100.0,-0.10237376391887665,0
4.821951,86,9.541197,-100.0,-0.17487786710262299,0
1.866142,104,9.681255,-100.0,-0.029095400124788284,0
1.876377,73,9.774941,-100.0,-0.29974135756492615,0
4.533701,69,9.859458,-100.0,-0.33049845695495605,0
3.680537,85,9.965094,-100.0,-0.324555903673172,0
2.579175,74,10.062588,-100.0,-0.2032698094844818,0
0.705436,98,10.193219,-100.0,-0.2990334630012512,0
4.735564,73,10.288293,-100.0,-0.388887494802475,0
