#{"t_start": 1782895349.021297, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-6.420299,103,1.614779,-100.0,-0.47761157155036926,0
-2.908101,84,1.726431,-100.0,0.21060337126255035,0
-4.260996,93,1.839212,-100.0,0.06531664729118347,0
-3.056532,97,1.964309,-100.0,-0.24365182220935822,0
-7.874489,88,2.07211,-100.0,-0.2350986748933792,0
-5.066728,86,2.17611,-100.0,0.16234906017780304,0
-3.550609,93,2.274783,-100.0,-0.5732595920562744,0
-5.293798,124,2.396276,-100.0,-0.23281492292881012,0
-1.95983,107,2.506414,-100.0,0.4507681727409363,0
-5.239761,79,2.58577,-100.0,0.038862429559230804,0
-2.604497,79,3.416225,-100.0,0.4461795389652252,0
-5.196545,96,3.521193,-100.0,-0.10986685752868652,0
-2.780137,89,3.612449,-100.0,-0.5297151207923889,0
-3.859708,63,3.678116,-100.0,-0.562257707118988,0
-4.122552,78,3.75922,-100.0,0.005725117400288582,0
-2.791317,66,3.826793,-100.0,-0.1496761292219162,0
-5.526458,70,3.894605,-100.0,-0.2831289768218994,0
-6.400015,115,4.013733,-100.0,-0.16636189818382263,0
-2.519431,95,4.108796,-100.0,-0.3824932277202606,0
-5.608916,94,4.208489,-100.0,0.15425151586532593,0
-4.770267,138,4.345088,-100.0,-0.1219673827290535,0
-2.735548,86,4.428687,-100.0,-0.10458998382091522,0
-2.224695,117,5.31021,-100.0,-0.07684812694787979,0
-2.609343,113,5.435522,-100.0,-0.23975218832492828,0
-2.571989,82,5.551269,-100.0,-0.30024659633636475,0
-3.49764,105,5.677504,-100.0,-0.14809748530387878,0
-2.842377,109,5.803947,-100.0,0.4369211792945862,0
-9.486442,132,5.946016,-100.0,-0.2675239145755768,0
-2.646513,62,6.027854,-100.0,-0.374980628490448,0
-3.396422,66,6.106184,-100.0,0.0977616235613823,0
-2.083839,59,6.170579,-100.0,0.4563943147659302,0
-2.793793,74,6.254974,-100.0,0.2756757438182831,0
-4.330341,119,6.377006,-100.0,-0.3421168923377991,0
-5.235485,129,7.371507,-100.0,-0.09601528197526932,0
-3.15417,60,7.428026,-100.0,-0.4530232548713684,0
-3.053604,94,7.518334,-100.0,-0.24827797710895538,0
-2.604551,71,7.585956,-100.0,-0.01803753711283207,0
-4.340569,63,7.651413,-100.0,-0.4497346878051758,0
-3.769802,68,7.724129,-100.0,-0.4617766737937927,0
-3.841593,119,7.846097,-100.0,0.0993475615978241,0
-8.438541,112,7.962431,-100.0,-0.23532743752002716,0
-6.191895,132,8.098442,-100.0,-0.02197020687162876,0
-3.232678,86,8.182757,-100.0,-0.31351780891418457,0
-5.410489,65,8.251722,-100.0,-0.19126325845718384,0
-2.510907,68,9.075546,-100.0,-0.2292100340127945,0
-1.723014,70,9.144738,-100.0,0.37880855798721313,0
-7.092896,160,9.307038,-100.0,-0.4514539837837219,0
-2.696635,64,9.36939,-100.0,-0.15818846225738525,0
-1.699693,124,9.491596,-100.0,0.3256237506866455,0
-3.500537,109,9.604659,-100.0,-0.20651322603225708,0
-4.677274,123,9.727257,-100.0,-0.06130904704332352,0
-1.98389,89,9.822822,-100.0,0.00499393604695797,0
-3.503388,132,9.985424,-100.0,-0.161745086312294,0
-2.234802,102,10.113047,-100.0,0.04928412288427353,0
-3.695976,66,11.389096,-100.0,-0.17330341041088104,0
-2.603022,62,11.538296,-100.0,-0.337559312582016,0
-7.072686,98,11.731059,-100.0,-0.5064557194709778,0
-2.202991,81,11.863208,-100.0,-0.11804787069559097,0
-2.590222,86,12.015002,-100.0,-0.10301681607961655,0
-2.504975,72,12.142408,-100.0,-0.06747288256883621,0
-1.677157,85,12.284445,-100.0,0.36991190910339355,0
-1.947493,94,12.42624,-100.0,0.36001017689704895,0
-6.344074,91,12.555522,-100.0,-0.6065521836280823,0
-8.017062,130,12.730553,-100.0,-0.21814899146556854,0
-3.409574,102,12.899522,-100.0,0.36810413002967834,0
-2.224739,70,13.022164,-100.0,-0.2790226340293884,0
-3.271963,74,14.045633,-100.0,-0.27155929803848267,0
-2.282552,85,14.158191,-100.0,-0.2514135539531708,0
-2.986694,79,14.261735,-100.0,0.10071403533220291,0
-5.004315,103,14.399248,-100.0,-0.8923051357269287,0
-3.921527,87,14.522848,-100.0,-0.17585797607898712,0
-3.378761,100,14.663371,-100.0,-0.09958324581384659,0
-3.008393,146,14.866956,-100.0,-0.3524162471294403,0
-3.250536,72,14.96408,-100.0,-0.2677725851535797,0
-2.220055,117,15.132053,-100.0,0.4594128131866455,0
-3.32415,79,15.243437,-100.0,0.12830914556980133,0
-2.557462,68,15.336577,-100.0,-0.18800239264965057,0
-1.178425,98,16.68593,-100.0,0.3425121605396271,0
-5.084157,96,16.858261,-100.0,-0.22010307013988495,0
-4.160927,131,17.072089,-100.0,-0.28130918741226196,0
-3.601375,82,17.196421,-100.0,-0.03211767226457596,0
-4.03415,88,17.35244,-100.0,-0.21252231299877167,0
-3.957054,69,17.456767,-100.0,-0.45906615257263184,0
-2.097975,82,17.569052,-100.0,-0.219673290848732,0
-2.954156,73,17.670159,-100.0,0.31686657667160034,0
-3.982617,78,17.769984,-100.0,-0.06627171486616135,0
-4.622853,91,17.89458,-100.0,0.10145523399114609,0
-2.871457,129,18.113971,-100.0,-0.028028571978211403,0
-3.641768,103,19.216776,-100.0,0.14335492253303528,0
-2.641226,101,19.351127,-100.0,-0.17628343403339386,0
-2.856074,107,19.505025,-100.0,-0.2535160481929779,0
-3.128793,86,19.640906,-100.0,-0.1402643918991089,0
-2.240999,91,19.779423,-100.0,0.20926882326602936,0
-2.225786,110,19.930385,-100.0,-0.1548929363489151,0
-2.433891,65,20.023577,-100.0,-0.14401915669441223,0
-0.797801,122,20.177103,-100.0,0.3895433247089386,0
-4.895449,103,20.30637,-100.0,-0.24480481445789337,0
-3.260616,96,20.439071,-100.0,-0.039925433695316315,0
-2.00691,108,21.803633,-100.0,-0.16100125014781952,0
-2.106831,71,21.91929,-100.0,0.2817818224430084,0
-4.579304,107,22.111591,-100.0,-0.01896587759256363,0
-2.709124,82,22.234852,-100.0,0.27496904134750366,0
-2.588172,64,22.332142,-100.0,-0.4137774109840393,0
-3.201575,59,22.434427,-100.0,-0.3278672695159912,0
-0.897496,99,22.598087,-100.0,0.3006848990917206,0
-2.666094,120,22.775451,-100.0,-0.43168550729751587,0
-1.182897,84,22.895355,-100.0,0.3424237370491028,0
-4.102201,52,22.966864,-100.0,-0.2594148516654968,0
-2.335182,65,23.059063,-100.0,-0.3402322232723236,0
-2.514238,92,23.204801,-100.0,0.04409439116716385,0
-4.489103,68,23.299204,-100.0,-0.2567923367023468,0
-1.947358,76,24.366818,-100.0,0.17658236622810364,0
-2.010322,113,24.507711,-100.0,-0.15644270181655884,0
-5.342874,110,24.661183,-100.0,-0.054887376725673676,0
-2.323529,123,24.831675,-100.0,-0.19758473336696625,0
-3.968876,116,24.983257,-100.0,-0.011325543746352196,0
-1.927431,76,25.086102,-100.0,-0.08784807473421097,0
-3.53717,97,25.226743,-100.0,-0.43467921018600464,0
-2.012874,101,25.362048,-100.0,-0.25451943278312683,0
-1.089697,84,25.472739,-100.0,0.38637787103652954,0
-3.221757,97,25.603459,-100.0,-0.03701109439134598,0
-1.879688,115,26.945611,-100.0,-0.31541508436203003,0
-1.57317,80,27.075214,-100.0,-0.06878849118947983,0
-0.752647,137,27.30366,-100.0,-0.09996338933706284,0
-4.209968,100,27.458719,-100.0,-0.2364506870508194,0
-4.481606,82,27.582031,-100.0,-0.06966046243906021,0
-1.472417,83,27.713621,-100.0,-0.055152542889118195,0
-2.122287,86,27.841702,-100.0,-0.04144591838121414,0
-2.082352,109,27.993919,-100.0,-0.11609546095132828,0
-5.124728,123,28.170229,-100.0,-0.008667590096592903,0
-2.057858,116,28.34063,-100.0,-0.12034229189157486,0
-1.360265,85,29.41679,-100.0,-0.05668971687555313,0
-1.735159,155,29.614833,-100.0,-0.04850710183382034,0
-0.962514,107,29.763263,-100.0,0.11848144978284836,0
-5.407264,94,29.888771,-100.0,0.06690339744091034,0
-0.496083,125,30.066293,-100.0,0.22082607448101044,0
-2.838991,151,30.275778,-100.0,-0.25491195917129517,0
-2.009404,161,30.491896,-100.0,-0.1827840358018875,0
-1.549141,101,30.636228,-100.0,-0.1304016262292862,0
-1.538882,77,30.748158,-100.0,-0.1584642082452774,0
-0.444057,113,32.377419,-100.0,0.20905598998069763,0
-1.38598,119,32.554046,-100.0,-0.05614176392555237,0
-1.316123,148,32.785902,-100.0,-0.01701878011226654,0
-1.981386,73,32.903454,-100.0,0.313802033662796,0
-0.445223,184,33.188916,-100.0,-0.09059255570173264,0
-1.732877,128,33.369707,-100.0,0.26514318585395813,0
-2.137382,69,33.463939,-100.0,-0.08495087176561356,0
-1.509038,104,33.625457,-100.0,-0.01938045024871826,0
-0.694535,117,34.733668,-100.0,0.11623015254735947,0
-3.022777,220,35.034111,-100.0,-0.06033613532781601,0
-1.085806,181,35.279901,-100.0,-0.008373802527785301,0
-0.81666,138,35.463505,-100.0,-0.08620304614305496,0
-2.614922,125,35.626102,-100.0,0.04652879387140274,0
-0.914985,98,35.765775,-100.0,0.1916666179895401,0
-1.044995,164,35.993938,-100.0,-0.006307175382971764,0
-2.713007,125,37.367238,-100.0,-0.08824438601732254,0
-2.523764,142,37.586587,-100.0,-0.18545414507389069,0
-0.252755,218,37.914954,-100.0,-0.005905138328671455,0
-1.082927,181,38.259897,-100.0,0.03989264369010925,0
-0.07086,191,38.527002,-100.0,0.0205854345113039,0
-0.30188,185,38.812852,-100.0,0.06642001122236252,0
-0.131611,147,40.012575,-100.0,0.1340804100036621,0
-0.954465,173,40.253817,-100.0,0.08338704705238342,0
-5.578665,1000,42.882421,-0.3369196371118963,-0.00949154794216156,0
-1.299811,290,43.325943,-100.0,0.03124418668448925,0
-2.603065,215,43.643281,-100.0,0.02279689349234104,0
-0.221324,269,44.047417,-100.0,0.05994122847914696,0
0.218049,418,45.647373,-100.0,0.03565187752246857,0
0.203606,313,46.082493,-100.0,0.06098071485757828,0
-0.456845,240,46.419028,-100.0,0.028490645810961723,0
-0.957101,236,48.022676,-100.0,0.030177993699908257,0
1.226274,542,48.845052,-100.0,0.02597588114440441,0
0.260473,272,49.242952,-100.0,0.10241492092609406,0
-1.889376,437,50.820221,-100.0,0.00944400206208229,0
9.599636,1000,53.69459,2.010715384199443,0.03486904874444008,0
7.429027,1000,56.052776,-1.8577693700123519,0.02381330169737339,0
-4.232104,1000,58.745435,-0.4610142228066365,-0.010476845316588879,0
-2.21153,1000,61.142588,-19.35264744238692,0.002620257902890444,0
-1.430734,372,61.681635,-100.0,0.017229365184903145,0
19.630823,1000,64.590929,-2.6178533985919783,0.019138460978865623,0
9.276593,1000,67.031057,0.5545780224399379,0.010273873805999756,0
-1.2408,1000,69.965226,0.04250734444615034,0.0037125872913748026,0
-0.198593,462,71.599048,-100.0,0.05858825147151947,0
0.790128,683,72.574241,-100.0,0.006030969321727753,0
