#{"t_start": 1782913994.776261, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-0.272288,119,1.798667,-100.0,-0.4958500266075134,0
-1.233945,110,1.918827,-100.0,-0.28602901101112366,0
7.28541,72,1.996751,-100.0,-0.07933957129716873,0
3.996846,110,2.125162,-100.0,-0.2608376741409302,0
0.652308,101,2.239764,-100.0,1.184575080871582,0
1.780732,71,2.317569,-100.0,-0.4581795632839203,0
5.553816,92,2.422358,-100.0,-0.29529204964637756,0
3.878728,86,2.510063,-100.0,-0.4596206843852997,0
-3.497756,103,2.624791,-100.0,-0.41198796033859253,0
2.17992,70,2.695737,-100.0,-0.25744637846946716,0
6.79205,98,3.726392,-100.0,-0.39228636026382446,0
-12.526289,101,3.833238,-100.0,-0.3019598126411438,0
-3.855567,84,3.933477,-100.0,-0.38201799988746643,0
3.830087,95,4.037162,-100.0,-0.28298336267471313,0
3.83615,78,4.117316,-100.0,-0.43487727642059326,0
7.267388,71,4.196227,-100.0,-0.37709102034568787,0
-6.55965,129,4.359315,-100.0,-0.396895170211792,0
0.184511,65,4.472249,-100.0,-0.325061172246933,0
-2.539833,73,4.565619,-100.0,-0.5121296048164368,0
3.979033,73,4.658168,-100.0,-0.3193729519844055,0
2.328027,71,4.73437,-100.0,-0.43843555450439453,0
-2.027353,124,4.875334,-100.0,-0.17295467853546143,0
-7.034934,81,6.074309,-100.0,-0.445115327835083,0
-1.338758,62,6.152881,-100.0,-0.43457815051078796,0
0.223788,95,6.274389,-100.0,-0.25110816955566406,0
-4.742234,103,6.454405,-100.0,-0.5212809443473816,0
-6.830134,85,6.577215,-100.0,-0.44545429944992065,0
4.434905,70,6.65956,-100.0,-0.12066909670829773,0
-6.171397,139,6.805027,-100.0,-0.21643388271331787,0
2.916977,78,6.891757,-100.0,-0.34126007556915283,0
3.217076,65,6.967473,-100.0,-0.37714359164237976,0
-7.514453,109,7.088284,-100.0,-0.602185070514679,0
1.687562,76,7.169585,-100.0,-0.11995819211006165,0
6.698969,61,7.234292,-100.0,-0.41632354259490967,0
0.733749,88,9.17644,-100.0,-0.2920953035354614,0
3.26535,112,9.30934,-100.0,-0.2692073583602905,0
-12.191288,96,9.410519,-100.0,-0.25994810461997986,0
1.451066,77,9.491047,-100.0,-0.2989542484283447,0
11.561921,89,9.644244,-100.0,5.746180057525635,0
-7.740901,100,9.775865,-100.0,-0.4661712050437927,0
1.950212,107,9.903971,-100.0,-0.32739999890327454,0
-0.894258,77,10.033636,-100.0,-0.5585318803787231,0
6.457405,90,10.145947,-100.0,-0.3619033694267273,0
3.097673,107,10.281743,-100.0,-0.10611233115196228,0
-4.419587,93,10.405532,-100.0,-0.11812557280063629,0
-3.211698,79,11.631577,-100.0,-0.5288944840431213,0
0.702055,94,11.814267,-100.0,-0.46930795907974243,0
2.020553,87,11.95096,-100.0,-0.4279121160507202,0
4.689654,84,12.080682,-100.0,0.3034895360469818,0
2.528497,67,12.178324,-100.0,-0.5589215159416199,0
3.796804,61,12.273292,-100.0,-0.31354206800460815,0
5.058308,76,12.397793,-100.0,-0.38088199496269226,0
6.413399,59,12.497359,-100.0,-0.3942900002002716,0
-0.684405,90,12.640327,-100.0,-0.35113608837127686,0
