#{"t_start": 1782718341.904005, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-8.569484,109,1.742311,-100.0,1.9020212888717651,0
-9.797835,70,1.81054,-100.0,-3.22469162940979,0
-58.577171,84,1.890445,-100.0,-3.7889087200164795,0
-21.987683,93,1.978508,-100.0,-1.6030503511428833,0
-27.930325,137,2.106558,-100.0,-0.18589754402637482,0
-79.675303,89,2.205124,-100.0,-7.602336406707764,0
-52.015846,112,2.310955,-100.0,-1.1171334981918335,0
-12.701635,90,2.396604,-100.0,-3.0967905521392822,0
-15.224302,95,2.482409,-100.0,-2.1331090927124023,0
-31.754529,116,2.615614,-100.0,-0.4186136722564697,0
-12.972524,99,3.542522,-100.0,-2.6316092014312744,0
-44.630914,117,3.663257,-100.0,-0.6587402820587158,0
-8.416482,66,3.726633,-100.0,-2.4872870445251465,0
-34.512201,103,3.827122,-100.0,-2.3575363159179688,0
-13.774589,67,3.890365,-100.0,-3.050569772720337,0
-10.337092,64,3.953132,-100.0,-0.1847897320985794,0
-12.696781,62,4.013173,-100.0,-3.1587443351745605,0
-14.056969,63,4.075853,-100.0,-2.510798692703247,0
-42.886876,95,4.17699,-100.0,-0.6403716206550598,0
-20.685245,102,4.266465,-100.0,-2.339237689971924,0
-63.539406,101,4.3562,-100.0,-1.6939314603805542,0
-13.938552,73,4.426222,-100.0,-2.203223943710327,0
-23.243586,89,5.299948,-100.0,-2.406914710998535,0
-114.380935,139,5.431766,-100.0,-5.229957580566406,0
-8.768948,80,5.51415,-100.0,-2.2640414237976074,0
-35.351777,91,5.607383,-100.0,-3.1332805156707764,0
-10.088639,61,5.673497,-100.0,-2.5923588275909424,0
-12.496158,67,5.748379,-100.0,-1.0784138441085815,0
-14.250802,84,5.834536,-100.0,-0.6636906266212463,0
-10.500163,61,5.914316,-100.0,-1.6728019714355469,0
-15.584353,78,6.014134,-100.0,-2.662992238998413,0
-42.280371,88,6.104087,-100.0,-1.544905662536621,0
-26.030361,110,6.218749,-100.0,-0.5132874250411987,0
-21.826571,81,6.296763,-100.0,-2.353254556655884,0
-23.747391,97,7.285264,-100.0,-2.2240397930145264,0
-24.39216,106,7.412315,-100.0,-0.26697367429733276,0
-8.961795,61,7.481346,-100.0,-2.4683191776275635,0
-13.400397,93,7.585481,-100.0,-2.5352916717529297,0
-12.047687,66,7.68216,-100.0,-2.449427843093872,0
-19.470827,71,7.784647,-100.0,-1.64653480052948,0
-25.577656,98,7.886897,-100.0,-0.49667343497276306,0
-26.335939,122,8.033261,-100.0,-2.2511792182922363,0
-17.849502,68,8.094173,-100.0,-3.102428674697876,0
-36.712372,90,8.182778,-100.0,-2.2945427894592285,0
-67.547598,96,8.282831,-100.0,-3.3799972534179688,0
-19.612527,82,8.380083,-100.0,-2.672595262527466,0
-11.697882,68,9.365891,-100.0,-0.12764489650726318,0
-8.378987,66,9.431447,-100.0,-3.0185604095458984,0
-4.344824,69,9.503495,-100.0,1.9459165334701538,0
-3.503512,69,9.567822,-100.0,1.8776600360870361,0
-7.694062,66,9.631916,-100.0,1.910597562789917,0
-106.516597,166,9.798408,-100.0,-1.7267552614212036,0
-18.591507,88,9.883283,-100.0,-3.339686870574951,0
-9.606546,56,9.935348,-100.0,-2.536540985107422,0
-30.605297,70,10.012787,-100.0,-2.0209567546844482,0
-18.426998,74,10.089407,-100.0,-3.1862685680389404,0
-32.381459,127,10.213761,-100.0,-1.6802009344100952,0
-25.168083,92,10.319145,-100.0,-2.0290911197662354,0
-12.071911,69,11.229313,-100.0,-0.5248714685440063,0
-20.830945,77,11.299863,-100.0,-3.9342262744903564,0
-20.346849,102,11.387695,-100.0,-2.760118246078491,0
-20.296847,82,11.467325,-100.0,-3.9425697326660156,0
-12.914639,69,11.533538,-100.0,-0.6842584609985352,0
-37.049633,100,11.627504,-100.0,-0.3825303316116333,0
-29.486302,106,11.727978,-100.0,-0.5612137913703918,0
-5.403792,65,11.788272,-100.0,-0.18226978182792664,0
-28.269637,85,11.863743,-100.0,-1.4802550077438354,0
-13.188805,98,11.952138,-100.0,-2.385047435760498,0
-19.086554,80,12.04648,-100.0,-2.089813232421875,0
-8.045313,69,12.115851,-100.0,-2.0570714473724365,0
-22.322974,101,13.23839,-100.0,-0.5798790454864502,0
-69.309385,109,13.394448,-100.0,-6.060946464538574,0
-35.240649,107,13.527629,-100.0,-0.7024407386779785,0
-14.164906,79,13.611568,-100.0,-1.0418883562088013,0
-23.860537,115,13.726624,-100.0,-0.17145074903964996,0
-9.623489,64,13.784931,-100.0,-1.2760345935821533,0
-20.610428,73,13.85757,-100.0,-2.243569850921631,0
-24.485569,76,13.930772,-100.0,-1.0834981203079224,0
-131.431704,97,14.027919,-100.0,-7.538044452667236,0
-15.47481,74,14.097507,-100.0,-0.585657000541687,0
-35.758892,92,14.195681,-100.0,-2.090015411376953,0
-34.649537,85,15.105972,-100.0,-1.2997649908065796,0
-33.807605,101,15.211013,-100.0,-2.5326550006866455,0
-12.667854,79,15.290085,-100.0,-3.556180238723755,0
-11.058614,81,15.378546,-100.0,-1.8464139699935913,0
-9.251608,57,15.43745,-100.0,-0.10547526180744171,0
-14.724926,96,15.541019,-100.0,-0.07828014343976974,0
-16.051081,64,15.605644,-100.0,-3.6250221729278564,0
-38.448814,103,15.699543,-100.0,-3.3133444786071777,0
-79.140875,92,15.784312,-100.0,-4.986138343811035,0
-10.741731,63,15.843405,-100.0,-1.4861655235290527,0
-15.387258,84,15.930999,-100.0,-2.856261968612671,0
-1.859209,56,15.988921,-100.0,1.8972142934799194,0
-17.926674,95,16.091498,-100.0,-3.0092833042144775,0
-26.290159,100,17.085611,-100.0,-3.361433982849121,0
-24.429879,95,17.461782,-100.0,-3.2470242977142334,0
-38.081717,85,17.666928,-100.0,-1.6060476303100586,0
-14.037741,71,17.730248,-100.0,-1.5355467796325684,0
-11.712945,62,17.790951,-100.0,-3.6831517219543457,0
-9.283329,67,17.860702,-100.0,-1.1274453401565552,0
-8.303278,57,17.920975,-100.0,-0.7106975317001343,0
-17.604324,69,17.996076,-100.0,-2.404853343963623,0
-3.190289,61,18.076866,-100.0,1.8806122541427612,0
-2.610563,62,18.15311,-100.0,1.903076410293579,0
-18.838829,96,18.284516,-100.0,-3.5687899589538574,0
-16.276915,71,18.369096,-100.0,-3.1471993923187256,0
-11.364118,81,18.46673,-100.0,-2.181804656982422,0
