#{"t_start": 1782718341.9004586, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-55.047143,112,1.750197,-100.0,-3.771601676940918,0
-16.030037,115,1.859231,-100.0,-2.0858795642852783,0
-31.25348,114,1.964288,-100.0,-0.15860912203788757,0
-13.365372,109,2.070367,-100.0,1.9595640897750854,0
-46.783044,115,2.189691,-100.0,-2.059603452682495,0
-20.642777,86,2.276264,-100.0,-0.46985089778900146,0
-21.828279,128,2.39458,-100.0,-2.555105447769165,0
-8.345338,92,2.477371,-100.0,-0.15331348776817322,0
-17.818753,69,2.543954,-100.0,-0.5620710849761963,0
-8.389616,58,2.624256,-100.0,-3.1664013862609863,0
-18.488154,81,3.532458,-100.0,-2.495832920074463,0
-44.363001,106,3.641222,-100.0,-3.278294801712036,0
-20.540083,98,3.737404,-100.0,-1.5054259300231934,0
-20.820268,109,3.842143,-100.0,-0.560479462146759,0
-39.480902,125,3.962682,-100.0,-2.9685018062591553,0
-66.042558,129,4.088597,-100.0,-3.1981887817382812,0
-28.754722,89,4.186122,-100.0,-0.44735094904899597,0
-18.294554,92,4.264893,-100.0,-0.20383749902248383,0
-14.255651,63,4.31889,-100.0,-2.5514488220214844,0
-32.549948,115,4.427446,-100.0,-0.3570283055305481,0
-34.788466,87,5.299699,-100.0,-1.4743618965148926,0
-26.021542,112,5.40709,-100.0,-1.0085946321487427,0
-27.187016,99,5.503895,-100.0,-1.9916831254959106,0
-14.621575,79,5.5864,-100.0,-1.2502813339233398,0
-7.260223,62,5.654441,-100.0,-3.296748161315918,0
-8.606024,97,5.759566,-100.0,1.9267537593841553,0
-19.214441,68,5.826361,-100.0,-2.7185628414154053,0
-14.631333,83,5.933305,-100.0,-2.599161386489868,0
-26.502066,116,6.070202,-100.0,-0.1734175682067871,0
-30.702093,82,6.159783,-100.0,-3.435415029525757,0
-9.141579,115,6.268884,-100.0,1.8796496391296387,0
-8.900931,65,6.331419,-100.0,-1.4243600368499756,0
-10.380093,65,7.290806,-100.0,-2.8197572231292725,0
-3.580651,61,7.36745,-100.0,1.9228557348251343,0
-14.806118,83,7.458713,-100.0,-3.2984707355499268,0
-14.426657,87,7.563705,-100.0,-3.652276039123535,0
-39.395693,114,7.724571,-100.0,-2.282026529312134,0
-20.342259,59,7.798283,-100.0,-4.62601375579834,0
-12.90421,69,7.863669,-100.0,-1.3582085371017456,0
-88.364202,125,8.020442,-100.0,-4.988296031951904,0
-41.671308,122,8.137861,-100.0,-4.047761917114258,0
-16.250172,70,8.203692,-100.0,-0.1563670039176941,0
-16.245097,71,8.273234,-100.0,-2.179399251937866,0
-28.618387,106,9.316235,-100.0,-4.02328634262085,0
-17.889112,87,9.404737,-100.0,-2.9646873474121094,0
-7.8555,63,9.467836,-100.0,-3.1272988319396973,0
-40.45009,118,9.583231,-100.0,-1.4374654293060303,0
-9.248404,65,9.646296,-100.0,-0.10957667231559753,0
-36.035704,96,9.744166,-100.0,-1.5117249488830566,0
-13.329249,85,9.828048,-100.0,-2.469921112060547,0
-12.543613,80,9.902204,-100.0,-2.684512138366699,0
-9.648733,80,9.973574,-100.0,-0.09208491444587708,0
-21.140367,95,10.085973,-100.0,-2.44671368598938,0
-11.766129,60,10.144262,-100.0,-0.1861935257911682,0
-44.256896,108,10.253334,-100.0,-1.4838930368423462,0
-23.40108,93,11.202364,-100.0,-2.3374948501586914,0
-36.426762,112,11.305403,-100.0,-2.8201205730438232,0
-2.215662,59,11.352127,-100.0,1.8700871467590332,0
-40.102488,105,11.4545,-100.0,-1.3309050798416138,0
-11.282933,75,11.526105,-100.0,-2.18440318107605,0
-33.100783,120,11.638183,-100.0,-2.4432532787323,0
-18.013354,79,11.711877,-100.0,-2.6143782138824463,0
-15.733027,72,11.779834,-100.0,-2.72701096534729,0
-31.02891,137,11.902426,-100.0,-0.4671044945716858,0
-8.434005,57,11.952701,-100.0,-2.868196964263916,0
-33.372498,100,12.069584,-100.0,-0.3994271755218506,0
-10.98027,80,12.150889,-100.0,-0.2851647138595581,0
-5.889105,71,13.23794,-100.0,1.954206943511963,0
-13.190783,75,13.353506,-100.0,-2.2195076942443848,0
-15.642833,73,13.450404,-100.0,-0.7747342586517334,0
-25.035915,100,13.564183,-100.0,-0.49561360478401184,0
-50.607364,111,13.676801,-100.0,-2.1171112060546875,0
-70.767413,85,13.762117,-100.0,-4.3082780838012695,0
-13.498734,62,13.819772,-100.0,-2.831711769104004,0
-14.505463,68,13.88695,-100.0,-1.6479542255401611,0
-15.256097,66,13.949521,-100.0,-0.9318404793739319,0
-12.390247,56,14.006235,-100.0,-2.2176949977874756,0
-35.096565,111,14.114678,-100.0,-1.607116460800171,0
-8.028722,65,14.183539,-100.0,-2.9686596393585205,0
-8.381436,69,14.248224,-100.0,-2.9243621826171875,0
-22.697309,89,15.16572,-100.0,-3.5563464164733887,0
-31.737896,120,15.290365,-100.0,-0.23230476677417755,0
-9.083464,59,15.358323,-100.0,-2.091719627380371,0
-51.74231,98,15.458349,-100.0,-1.6257822513580322,0
-14.684618,81,15.547609,-100.0,-3.191226005554199,0
-15.234007,64,15.610703,-100.0,-3.8112587928771973,0
-2.271298,57,15.663365,-100.0,1.9558378458023071,0
-22.864682,95,15.747453,-100.0,-3.36480450630188,0
-9.412908,64,15.811134,-100.0,-0.17709916830062866,0
-16.787326,98,15.907317,-100.0,-3.0596377849578857,0
-22.910013,95,16.007135,-100.0,-0.41209670901298523,0
-8.885633,67,16.073309,-100.0,-1.6053502559661865,0
-29.291527,93,17.060965,-100.0,-1.8208216428756714,0
-7.447493,54,17.123413,-100.0,-3.3829736709594727,0
-14.842825,61,17.462337,-100.0,-3.259437322616577,0
-14.407765,71,17.647558,-100.0,-3.634392499923706,0
-28.210534,97,17.745373,-100.0,-2.848334312438965,0
-11.153506,68,17.809025,-100.0,-2.194779634475708,0
-17.314728,88,17.901641,-100.0,-3.1803343296051025,0
-5.254187,57,17.960345,-100.0,-0.10712268948554993,0
-36.279386,88,18.075264,-100.0,-1.5118790864944458,0
-30.985636,104,18.212153,-100.0,-2.8295071125030518,0
-10.3649,59,18.287066,-100.0,-0.8067222237586975,0
-15.534759,75,18.378046,-100.0,-2.4264237880706787,0
-17.845747,82,18.478146,-100.0,-2.706601619720459,0
-16.860472,86,18.579094,-100.0,-3.3664770126342773,0
-7.796281,62,19.778226,-100.0,1.9239764213562012,0
-112.32397,106,19.956906,-100.0,-6.603626728057861,0
-4.578211,73,20.090317,-100.0,1.891912579536438,0
-16.358862,66,20.230337,-100.0,-2.9981391429901123,0
-17.374618,93,20.408735,-100.0,1.9090030193328857,0
-20.453894,94,20.605958,-100.0,-3.107111692428589,0
-32.567941,91,20.799403,-100.0,-1.030053973197937,0
-15.5635,80,20.962902,-100.0,1.8183631896972656,0
-15.674978,89,21.152208,-100.0,-3.588205337524414,0
-30.589343,98,21.35574,-100.0,-0.5356022715568542,0
-10.236546,73,21.50003,-100.0,1.938415288925171,0
-14.996014,80,21.645088,-100.0,-0.3090746998786926,0
-10.314645,77,23.567474,-100.0,-0.22496570646762848,0
-19.755397,89,23.73062,-100.0,-2.21748948097229,0
-36.061073,102,23.891744,-100.0,-2.173112630844116,0
-18.808973,93,24.046038,-100.0,-2.0236544609069824,0
-20.129715,90,24.198065,-100.0,-3.450859546661377,0
-14.072766,64,24.312178,-100.0,-3.6646203994750977,0
-16.028811,64,24.437014,-100.0,-2.9928135871887207,0
-11.643698,64,24.551573,-100.0,-3.5896127223968506,0
-10.216891,56,24.649718,-100.0,-3.8465816974639893,0
-16.783771,105,24.833759,-100.0,-3.45322585105896,0
-14.93154,98,25.004514,-100.0,-3.005507230758667,0
-15.126465,65,25.116878,-100.0,-2.9139299392700195,0
-20.521433,81,25.261341,-100.0,-0.3740352690219879,0
-28.164469,71,26.726097,-100.0,-1.7236158847808838,0
-16.762809,80,26.84813,-100.0,-2.9403815269470215,0
-3.457869,61,26.937778,-100.0,1.9261287450790405,0
-9.036249,60,27.046043,-100.0,-3.2460358142852783,0
-14.862844,77,27.188319,-100.0,-1.191353678703308,0
-18.341824,97,27.362857,-100.0,-0.3527359366416931,0
-13.055294,66,27.471108,-100.0,-2.5115909576416016,0
-12.741135,63,27.585696,-100.0,-0.44723084568977356,0
-10.383718,55,27.666709,-100.0,-2.905543327331543,0
-7.010163,74,27.781279,-100.0,-0.1838407665491104,0
-21.906963,83,27.918608,-100.0,-3.0066416263580322,0
-27.531916,101,28.07839,-100.0,-3.033501386642456,0
-11.76985,69,28.213237,-100.0,-3.5487351417541504,0
-10.67718,73,29.750634,-100.0,-2.6213901042938232,0
