#{"t_start": 1782919460.577225, "env_id": "LunarLander-v3"}
r,l,t,original_env_reward,generated_reward,reward_error_count
-55.174148,97,1.435423,-100.0,-1.7849180698394775,0
-64.993155,81,1.523163,-100.0,-1.3028764724731445,0
-69.138773,105,1.638597,-100.0,-2.0604658126831055,0
-41.178835,107,1.74298,-100.0,-0.922433614730835,0
786.493315,1000,3.505145,2.6152406624349065,1.9027070999145508,0
-42.499863,95,3.600569,-100.0,-1.7349807024002075,0
-33.64825,102,3.710438,-100.0,-1.0344481468200684,0
-82.240344,97,3.808867,-100.0,-1.5132712125778198,0
-73.123535,98,3.912064,-100.0,-1.6477354764938354,0
-37.371328,61,3.974493,-100.0,-1.7582342624664307,0
-47.349326,110,4.07972,-100.0,-1.1440467834472656,0
-72.702463,93,4.180435,-100.0,-2.3464267253875732,0
-57.359632,85,5.009515,-100.0,-1.9680769443511963,0
-78.630843,119,5.13179,-100.0,-0.686390221118927,0
-83.490931,96,5.232592,-100.0,-2.1360392570495605,0
-32.732681,91,5.326895,-100.0,-0.9791240096092224,0
-68.78915,116,5.452783,-100.0,-1.8464370965957642,0
-30.371308,85,5.572884,-100.0,-1.374227523803711,0
-67.737984,115,5.748914,-100.0,-1.1957210302352905,0
-54.304932,152,5.92505,-100.0,-0.49790000915527344,0
-40.27504,74,5.999814,-100.0,-1.2603634595870972,0
-34.378632,61,6.073681,-100.0,-0.7750036716461182,0
-65.751992,128,6.940731,-100.0,-1.1511762142181396,0
-54.418651,76,7.019964,-100.0,-1.7716933488845825,0
-28.642477,88,7.106803,-100.0,-1.392715573310852,0
-87.667756,93,7.200924,-100.0,-1.592864751815796,0
-48.485298,114,7.319106,-100.0,-1.1003376245498657,0
-76.675842,94,7.41407,-100.0,-1.7751504182815552,0
-28.362306,66,7.485933,-100.0,-1.4735050201416016,0
-57.736922,107,7.5916,-100.0,-0.2933732271194458,0
-45.926276,95,7.696862,-100.0,-1.6808226108551025,0
-95.872284,145,7.873858,-100.0,-1.9122577905654907,0
-31.357115,90,8.920507,-100.0,-1.2966896295547485,0
-20.653164,70,9.013362,-100.0,1.841779112815857,0
-33.876809,91,9.134491,-100.0,1.7206900119781494,0
-90.979103,105,9.274563,-100.0,-2.0463919639587402,0
-59.058042,105,9.41644,-100.0,-2.0757362842559814,0
-46.26534,80,9.531009,-100.0,-0.5163402557373047,0
-32.316986,81,9.647413,-100.0,-0.15868352353572845,0
-35.084384,112,9.806205,-100.0,-1.4749354124069214,0
-21.270802,59,9.891209,-100.0,1.8958163261413574,0
-73.687873,103,10.034636,-100.0,-1.9930059909820557,0
-46.678026,82,10.15685,-100.0,-1.8228139877319336,0
-29.331434,94,10.29188,-100.0,-1.5724713802337646,0
-77.794391,90,11.603274,-100.0,-1.7654451131820679,0
-27.335336,83,11.714751,-100.0,-1.459517478942871,0
-35.834254,68,11.804356,-100.0,-0.20985251665115356,0
-34.374499,69,11.896645,-100.0,-1.4109177589416504,0
-53.273052,101,12.025681,-100.0,-0.3071666657924652,0
-58.936324,104,12.15446,-100.0,-2.199580430984497,0
-41.545367,95,12.276518,-100.0,-0.3487536609172821,0
-27.883525,70,12.371212,-100.0,-1.4908874034881592,0
-48.097063,100,12.528378,-100.0,-1.4334850311279297,0
-52.443843,88,12.644426,-100.0,-2.0816609859466553,0
-31.438904,64,12.724249,-100.0,-0.9748544692993164,0
-30.719844,76,12.828685,-100.0,-0.8104521036148071,0
-29.230052,76,13.885345,-100.0,-0.9154646992683411,0
-54.352681,79,13.995155,-100.0,-0.7519505620002747,0
-28.595165,54,14.06207,-100.0,-1.6035147905349731,0
-35.084803,76,14.164302,-100.0,-1.371656060218811,0
-28.273033,59,14.238195,-100.0,-0.15992112457752228,0
-51.572977,106,14.381498,-100.0,-1.1850597858428955,0
-38.452639,71,14.480871,-100.0,-1.6433131694793701,0
-47.554838,105,14.619357,-100.0,-0.7594254612922668,0
-30.050931,65,14.702957,-100.0,-1.6231143474578857,0
-43.613767,72,14.80997,-100.0,-1.594949722290039,0
-38.452953,70,14.913982,-100.0,-1.653257131576538,0
-62.219968,92,15.040631,-100.0,-2.5496201515197754,0
-40.319515,72,15.139235,-100.0,-1.5824791193008423,0
-56.256911,109,16.366426,-100.0,-1.0913277864456177,0
-59.562892,105,16.539977,-100.0,-0.6002433896064758,0
-32.965372,71,16.637617,-100.0,-1.7205121517181396,0
-30.086479,62,16.722819,-100.0,-0.5779115557670593,0
-52.995278,86,16.840349,-100.0,-0.2665272653102875,0
-27.570736,83,16.953404,-100.0,-1.5633682012557983,0
-20.069088,61,17.043776,-100.0,1.8594928979873657,0
-30.070905,56,17.132484,-100.0,-0.829007625579834,0
-82.274122,115,17.290528,-100.0,-1.1130433082580566,0
-47.629163,79,17.395509,-100.0,-1.0989655256271362,0
-58.170482,89,17.526765,-100.0,-1.790911078453064,0
-33.080578,64,17.616779,-100.0,-1.5179100036621094,0
-56.453099,98,18.695987,-100.0,-0.9425684809684753,0
-64.339325,99,18.831481,-100.0,-0.9009709358215332,0
-34.248165,84,18.93391,-100.0,-0.3823354244232178,0
-28.772067,57,19.002783,-100.0,-1.793453574180603,0
-41.973179,87,19.109924,-100.0,-1.4649317264556885,0
-31.687383,84,19.216318,-100.0,-1.1485644578933716,0
-19.142659,63,19.296914,-100.0,1.9403711557388306,0
-33.984647,56,19.369435,-100.0,-0.44514894485473633,0
-27.350591,62,19.460423,-100.0,-1.891588568687439,0
-31.725206,61,19.539091,-100.0,-1.704961895942688,0
-32.966385,89,19.659608,-100.0,-1.822754144668579,0
-40.442563,67,19.748586,-100.0,-1.6876018047332764,0
-20.212724,59,19.827028,-100.0,1.8624211549758911,0
-33.354556,58,19.909451,-100.0,-1.613814353942871,0
-23.662102,89,20.057126,-100.0,1.8772192001342773,0
-31.853176,92,21.119168,-100.0,-1.5648791790008545,0
-64.645675,96,21.300018,-100.0,-1.1221520900726318,0
-52.45941,100,21.464334,-100.0,-1.534041166305542,0
-31.694474,66,21.581542,-100.0,-1.576994776725769,0
-20.557384,68,21.702411,-100.0,1.878774881362915,0
-29.29741,71,21.802511,-100.0,-1.4594838619232178,0
